year;trimester;district_name;neighbourhood_name;average _rent;price
2016;4;Eixample;la Dreta de l'Eixample;average rent per surface (euro/m2);13. Apr
2016;4;Eixample;l'Antiga Esquerra de l'Eixample;average rent per surface (euro/m2);Dez 86
2016;4;Eixample;la Nova Esquerra de l'Eixample;average rent per surface (euro/m2);Dez 87
2016;4;Eixample;Sant Antoni;average rent per surface (euro/m2);Dez 34
2016;4;Sants-Montjuic;el Poble Sec;average rent per surface (euro/m2);Dez 92
2016;4;Sants-Montjuic;la Marina de Port;average rent per surface (euro/m2);Sep 58
2016;4;Sants-Montjuic;la Font de la Guatlla;average rent per surface (euro/m2);13
2016;4;Sants-Montjuic;Hostafrancs;average rent per surface (euro/m2);Dez 61
2016;4;Sants-Montjuic;la Bordeta;average rent per surface (euro/m2);Nov 16
2016;4;Sants-Montjuic;Sants - Badal;average rent per surface (euro/m2);Dez 17
2016;4;Sants-Montjuic;Sants;average rent per surface (euro/m2);Dez 32
2016;4;Les Corts;les Corts;average rent per surface (euro/m2);13.76
2016;4;Les Corts;la Maternitat i Sant Ramon;average rent per surface (euro/m2);13. Apr
2016;4;Les Corts;Pedralbes;average rent per surface (euro/m2);14.96
2016;4;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent per surface (euro/m2);15.39
2016;4;Sarria-Sant Gervasi;Sarria;average rent per surface (euro/m2);14.85
2016;4;Sarria-Sant Gervasi;les Tres Torres;average rent per surface (euro/m2);15. Jun
2016;4;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent per surface (euro/m2);14.18
2016;4;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent per surface (euro/m2);14. Dez
2016;4;Sarria-Sant Gervasi;el Putxet i el Farro;average rent per surface (euro/m2);13. Jun
2016;4;Gracia;Vallcarca i els Penitents;average rent per surface (euro/m2);13.49
2016;4;Gracia;el Coll;average rent per surface (euro/m2);12. Mai
2016;4;Gracia;la Salut;average rent per surface (euro/m2);13.24
2016;4;Gracia;la Vila de Gracia;average rent per surface (euro/m2);14.32
2016;4;Gracia;el Camp d'en Grassot i Gracia Nova;average rent per surface (euro/m2);Dez 81
2016;4;Horta-Guinardo;el Baix Guinardo;average rent per surface (euro/m2);Nov 78
2016;4;Horta-Guinardo;Can Baro;average rent per surface (euro/m2);Dez 33
2016;4;Horta-Guinardo;el Guinardo;average rent per surface (euro/m2);Nov 73
2016;4;Horta-Guinardo;la Font d'en Fargues;average rent per surface (euro/m2);Nov 26
2016;4;Horta-Guinardo;el Carmel;average rent per surface (euro/m2);10. Jul
2016;4;Horta-Guinardo;la Teixonera;average rent per surface (euro/m2);Nov 56
2016;4;Horta-Guinardo;Sant Genis dels Agudells;average rent per surface (euro/m2);Sep 14
2016;4;Horta-Guinardo;Montbau;average rent per surface (euro/m2);10. Jul
2016;4;Horta-Guinardo;la Vall d'Hebron;average rent per surface (euro/m2);Nov 43
2016;4;Horta-Guinardo;Horta;average rent per surface (euro/m2);Okt 81
2016;4;Nou Barris;Vilapicina i la Torre Llobeta;average rent per surface (euro/m2);Nov 27
2016;4;Nou Barris;Porta;average rent per surface (euro/m2);Okt 51
2016;4;Nou Barris;el Turo de la Peira;average rent per surface (euro/m2);Sep 63
2016;4;Nou Barris;Can Peguera;average rent per surface (euro/m2);Okt 51
2016;4;Nou Barris;la Guineueta;average rent per surface (euro/m2);09. Feb
2016;4;Nou Barris;Canyelles;average rent per surface (euro/m2);Jul 68
2016;4;Nou Barris;les Roquetes;average rent per surface (euro/m2);10. Apr
2016;4;Nou Barris;Verdun;average rent per surface (euro/m2);Okt 92
2016;4;Nou Barris;la Prosperitat;average rent per surface (euro/m2);11. Jan
2016;4;Nou Barris;la Trinitat Nova;average rent per surface (euro/m2);Aug 71
2016;4;Nou Barris;Torre Baro;average rent per surface (euro/m2);10. Sep
2016;4;Nou Barris;Ciutat Meridiana;average rent per surface (euro/m2);Jul 74
2016;4;Sant Andreu;la Trinitat Vella;average rent per surface (euro/m2);Sep 61
2016;4;Sant Andreu;el Bon Pastor;average rent per surface (euro/m2);09. Mai
2016;4;Sant Andreu;Sant Andreu;average rent per surface (euro/m2);Nov 16
2016;4;Sant Andreu;la Sagrera;average rent per surface (euro/m2);Okt 72
2016;4;Sant Andreu;el Congres i els Indians;average rent per surface (euro/m2);Okt 49
2016;4;Sant Andreu;Navas;average rent per surface (euro/m2);Nov 94
2016;4;Sant Marti;el Camp de l'Arpa del Clot;average rent per surface (euro/m2);Dez 37
2016;4;Sant Marti;el Clot;average rent per surface (euro/m2);11. Apr
2016;4;Sant Marti;el Parc i la Llacuna del Poblenou;average rent per surface (euro/m2);13.72
2016;4;Sant Marti;la Vila Olimpica del Poblenou;average rent per surface (euro/m2);16. Jul
2016;4;Sant Marti;el Poblenou;average rent per surface (euro/m2);13.37
2016;4;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent per surface (euro/m2);16.69
2016;4;Sant Marti;el Besos i el Maresme;average rent per surface (euro/m2);Aug 92
2016;4;Sant Marti;Provencals del Poblenou;average rent per surface (euro/m2);Dez 66
2016;4;Sant Marti;Sant Marti de Provencals;average rent per surface (euro/m2);Okt 71
2016;4;Sant Marti;la Verneda i la Pau;average rent per surface (euro/m2);09. Jul
2017;1;Ciutat Vella;el Raval;average rent (euro/month);734.99
2017;1;Ciutat Vella;Gothic Quarter;average rent (euro/month);905.26
2017;1;Ciutat Vella;la Barceloneta;average rent (euro/month);722.78
2017;1;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent (euro/month);895.28
2017;1;Eixample;Fort Pienc;average rent (euro/month);871.08
2017;1;Eixample;Sagrada Familia;average rent (euro/month);847.04
2017;1;Eixample;la Dreta de l'Eixample;average rent (euro/month);1151.09
2017;1;Eixample;l'Antiga Esquerra de l'Eixample;average rent (euro/month);1001.49
2017;1;Eixample;la Nova Esquerra de l'Eixample;average rent (euro/month);909.08
2017;1;Eixample;Sant Antoni;average rent (euro/month);876.97
2017;1;Sants-Montjuic;el Poble Sec;average rent (euro/month);715.71
2017;1;Sants-Montjuic;la Marina de Port;average rent (euro/month);689.16
2017;1;Sants-Montjuic;la Font de la Guatlla;average rent (euro/month);806.34
2017;1;Sants-Montjuic;Hostafrancs;average rent (euro/month);680.17
2017;1;Sants-Montjuic;la Bordeta;average rent (euro/month);739.35
2017;1;Sants-Montjuic;Sants - Badal;average rent (euro/month);697.58
2017;1;Sants-Montjuic;Sants;average rent (euro/month);737.27
2017;1;Les Corts;les Corts;average rent (euro/month);936.32
2017;1;Les Corts;la Maternitat i Sant Ramon;average rent (euro/month);896.45
2017;1;Les Corts;Pedralbes;average rent (euro/month);1856.57
2017;1;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent (euro/month);1248
2017;1;Sarria-Sant Gervasi;Sarria;average rent (euro/month);1291.5
2017;1;Sarria-Sant Gervasi;les Tres Torres;average rent (euro/month);1516.52
2017;1;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent (euro/month);1182.12
2017;1;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent (euro/month);1268.61
2017;1;Sarria-Sant Gervasi;el Putxet i el Farro;average rent (euro/month);913.45
2017;1;Gracia;Vallcarca i els Penitents;average rent (euro/month);946.59
2017;1;Gracia;el Coll;average rent (euro/month);687.42
2017;1;Gracia;la Salut;average rent (euro/month);841.38
2017;1;Gracia;la Vila de Gracia;average rent (euro/month);837.09
2017;1;Gracia;el Camp d'en Grassot i Gracia Nova;average rent (euro/month);839.29
2017;1;Horta-Guinardo;el Baix Guinardo;average rent (euro/month);743.88
2017;1;Horta-Guinardo;Can Baro;average rent (euro/month);637.3
2017;1;Horta-Guinardo;el Guinardo;average rent (euro/month);722.67
2017;1;Horta-Guinardo;la Font d'en Fargues;average rent (euro/month);812.93
2017;1;Horta-Guinardo;el Carmel;average rent (euro/month);597.09
2017;1;Horta-Guinardo;la Teixonera;average rent (euro/month);663.9
2017;1;Horta-Guinardo;Sant Genis dels Agudells;average rent (euro/month);622.33
2017;1;Horta-Guinardo;Montbau;average rent (euro/month);716.43
2017;1;Horta-Guinardo;la Vall d'Hebron;average rent (euro/month);816.05
2017;1;Horta-Guinardo;Horta;average rent (euro/month);669.89
2017;1;Nou Barris;Vilapicina i la Torre Llobeta;average rent (euro/month);687.37
2017;1;Nou Barris;Porta;average rent (euro/month);654.58
2017;1;Nou Barris;el Turo de la Peira;average rent (euro/month);587.02
2017;1;Nou Barris;la Guineueta;average rent (euro/month);634.54
2017;1;Nou Barris;Canyelles;average rent (euro/month);689.62
2017;1;Nou Barris;les Roquetes;average rent (euro/month);504.31
2017;1;Nou Barris;Verdun;average rent (euro/month);595.48
2017;1;Nou Barris;la Prosperitat;average rent (euro/month);624.58
2017;1;Nou Barris;la Trinitat Nova;average rent (euro/month);540.68
2017;1;Nou Barris;Torre Baro;average rent (euro/month);418.07
2017;1;Nou Barris;Ciutat Meridiana;average rent (euro/month);459.19
2017;1;Sant Andreu;la Trinitat Vella;average rent (euro/month);497.84
2017;1;Sant Andreu;el Bon Pastor;average rent (euro/month);622.82
2017;1;Sant Andreu;Sant Andreu;average rent (euro/month);708.6
2017;1;Sant Andreu;la Sagrera;average rent (euro/month);575.23
2017;1;Sant Andreu;el Congres i els Indians;average rent (euro/month);696.04
2017;1;Sant Andreu;Navas;average rent (euro/month);716.78
2017;1;Sant Marti;el Camp de l'Arpa del Clot;average rent (euro/month);756.57
2017;1;Sant Marti;el Clot;average rent (euro/month);774.97
2017;1;Sant Marti;el Parc i la Llacuna del Poblenou;average rent (euro/month);850.73
2017;1;Sant Marti;la Vila Olimpica del Poblenou;average rent (euro/month);1108.37
2017;1;Sant Marti;el Poblenou;average rent (euro/month);868.9
2017;1;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent (euro/month);1148.2
2017;1;Sant Marti;el Besos i el Maresme;average rent (euro/month);588.9
2017;1;Sant Marti;Provencals del Poblenou;average rent (euro/month);999.62
2017;1;Sant Marti;Sant Marti de Provencals;average rent (euro/month);742.06
2017;1;Sant Marti;la Verneda i la Pau;average rent (euro/month);677.91
2017;2;Ciutat Vella;el Raval;average rent (euro/month);714.29
2017;2;Ciutat Vella;Gothic Quarter;average rent (euro/month);968.16
2017;2;Ciutat Vella;la Barceloneta;average rent (euro/month);738.25
2017;2;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent (euro/month);930.13
2017;2;Eixample;Fort Pienc;average rent (euro/month);884.99
2017;2;Eixample;Sagrada Familia;average rent (euro/month);867.97
2017;2;Eixample;la Dreta de l'Eixample;average rent (euro/month);1218.18
2017;2;Eixample;l'Antiga Esquerra de l'Eixample;average rent (euro/month);1044.28
2017;2;Eixample;la Nova Esquerra de l'Eixample;average rent (euro/month);949.96
2017;2;Eixample;Sant Antoni;average rent (euro/month);887.78
2017;2;Sants-Montjuic;el Poble Sec;average rent (euro/month);756.8
2017;2;Sants-Montjuic;la Marina de Port;average rent (euro/month);634.28
2017;2;Sants-Montjuic;la Font de la Guatlla;average rent (euro/month);785.02
2017;2;Sants-Montjuic;Hostafrancs;average rent (euro/month);749.61
2017;2;Sants-Montjuic;la Bordeta;average rent (euro/month);760.98
2017;2;Sants-Montjuic;Sants - Badal;average rent (euro/month);766.05
2017;2;Sants-Montjuic;Sants;average rent (euro/month);780.27
2017;2;Les Corts;les Corts;average rent (euro/month);1006.84
2017;2;Les Corts;la Maternitat i Sant Ramon;average rent (euro/month);882.05
2017;2;Les Corts;Pedralbes;average rent (euro/month);1666.63
2017;2;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent (euro/month);1101.67
2017;2;Sarria-Sant Gervasi;Sarria;average rent (euro/month);1423.86
2017;2;Sarria-Sant Gervasi;les Tres Torres;average rent (euro/month);1646.76
2017;2;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent (euro/month);1236.21
2017;2;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent (euro/month);1287.23
2017;2;Sarria-Sant Gervasi;el Putxet i el Farro;average rent (euro/month);902.42
2017;2;Gracia;Vallcarca i els Penitents;average rent (euro/month);917.84
2017;2;Gracia;el Coll;average rent (euro/month);701.29
2017;2;Gracia;la Salut;average rent (euro/month);855.7
2017;2;Gracia;la Vila de Gracia;average rent (euro/month);852.57
2017;2;Gracia;el Camp d'en Grassot i Gracia Nova;average rent (euro/month);872.41
2017;2;Horta-Guinardo;el Baix Guinardo;average rent (euro/month);756.13
2017;2;Horta-Guinardo;Can Baro;average rent (euro/month);710.18
2017;2;Horta-Guinardo;el Guinardo;average rent (euro/month);722.28
2017;2;Horta-Guinardo;la Font d'en Fargues;average rent (euro/month);721.47
2017;2;Horta-Guinardo;el Carmel;average rent (euro/month);597.58
2017;2;Horta-Guinardo;la Teixonera;average rent (euro/month);671.85
2017;2;Horta-Guinardo;Sant Genis dels Agudells;average rent (euro/month);680.8
2017;2;Horta-Guinardo;Montbau;average rent (euro/month);677.09
2017;2;Horta-Guinardo;la Vall d'Hebron;average rent (euro/month);819.11
2017;2;Horta-Guinardo;Horta;average rent (euro/month);708.69
2017;2;Nou Barris;Vilapicina i la Torre Llobeta;average rent (euro/month);699.81
2017;2;Nou Barris;Porta;average rent (euro/month);640.95
2017;2;Nou Barris;el Turo de la Peira;average rent (euro/month);600.84
2017;2;Nou Barris;Can Peguera;average rent (euro/month);407.22
2017;2;Nou Barris;la Guineueta;average rent (euro/month);632.43
2017;2;Nou Barris;Canyelles;average rent (euro/month);677.5
2017;2;Nou Barris;les Roquetes;average rent (euro/month);505.97
2017;2;Nou Barris;Verdun;average rent (euro/month);579.67
2017;2;Nou Barris;la Prosperitat;average rent (euro/month);617.61
2017;2;Nou Barris;la Trinitat Nova;average rent (euro/month);533.3
2017;2;Nou Barris;Ciutat Meridiana;average rent (euro/month);436.17
2017;2;Nou Barris;Vallbona;average rent (euro/month);302.52
2017;2;Sant Andreu;la Trinitat Vella;average rent (euro/month);434.91
2017;2;Sant Andreu;el Bon Pastor;average rent (euro/month);647.69
2017;2;Sant Andreu;Sant Andreu;average rent (euro/month);728.09
2017;2;Sant Andreu;la Sagrera;average rent (euro/month);656.71
2017;2;Sant Andreu;el Congres i els Indians;average rent (euro/month);724.28
2017;2;Sant Andreu;Navas;average rent (euro/month);783.88
2017;2;Sant Marti;el Camp de l'Arpa del Clot;average rent (euro/month);765.74
2017;2;Sant Marti;el Clot;average rent (euro/month);740.91
2017;2;Sant Marti;el Parc i la Llacuna del Poblenou;average rent (euro/month);907.14
2017;2;Sant Marti;la Vila Olimpica del Poblenou;average rent (euro/month);1345.63
2017;2;Sant Marti;el Poblenou;average rent (euro/month);899.89
2017;2;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent (euro/month);965.36
2017;2;Sant Marti;el Besos i el Maresme;average rent (euro/month);606.61
2017;2;Sant Marti;Provencals del Poblenou;average rent (euro/month);941.16
2017;2;Sant Marti;Sant Marti de Provencals;average rent (euro/month);750.71
2017;2;Sant Marti;la Verneda i la Pau;average rent (euro/month);671.87
2017;3;Ciutat Vella;el Raval;average rent (euro/month);764.85
2017;3;Ciutat Vella;Gothic Quarter;average rent (euro/month);1028.49
2017;3;Ciutat Vella;la Barceloneta;average rent (euro/month);758.18
2017;3;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent (euro/month);927.16
2017;3;Eixample;Fort Pienc;average rent (euro/month);933.54
2017;3;Eixample;Sagrada Familia;average rent (euro/month);906.78
2017;3;Eixample;la Dreta de l'Eixample;average rent (euro/month);1179.11
2017;3;Eixample;l'Antiga Esquerra de l'Eixample;average rent (euro/month);1098.21
2017;3;Eixample;la Nova Esquerra de l'Eixample;average rent (euro/month);950.15
2017;3;Eixample;Sant Antoni;average rent (euro/month);922.46
2017;3;Sants-Montjuic;el Poble Sec;average rent (euro/month);759.87
2017;3;Sants-Montjuic;la Marina de Port;average rent (euro/month);711.93
2017;3;Sants-Montjuic;la Font de la Guatlla;average rent (euro/month);817.64
2017;3;Sants-Montjuic;Hostafrancs;average rent (euro/month);777.64
2017;3;Sants-Montjuic;la Bordeta;average rent (euro/month);861.69
2017;3;Sants-Montjuic;Sants - Badal;average rent (euro/month);796.5
2017;3;Sants-Montjuic;Sants;average rent (euro/month);812.48
2017;3;Les Corts;les Corts;average rent (euro/month);1013.57
2017;3;Les Corts;la Maternitat i Sant Ramon;average rent (euro/month);970.71
2017;3;Les Corts;Pedralbes;average rent (euro/month);1882.42
2017;3;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent (euro/month);1360.42
2017;3;Sarria-Sant Gervasi;Sarria;average rent (euro/month);1364.01
2017;3;Sarria-Sant Gervasi;les Tres Torres;average rent (euro/month);1757
2017;3;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent (euro/month);1324.4
2017;3;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent (euro/month);1377.82
2017;3;Sarria-Sant Gervasi;el Putxet i el Farro;average rent (euro/month);962.41
2017;3;Gracia;Vallcarca i els Penitents;average rent (euro/month);912.51
2017;3;Gracia;el Coll;average rent (euro/month);799.44
2017;3;Gracia;la Salut;average rent (euro/month);804.26
2017;3;Gracia;la Vila de Gracia;average rent (euro/month);867.94
2017;3;Gracia;el Camp d'en Grassot i Gracia Nova;average rent (euro/month);880
2017;3;Horta-Guinardo;el Baix Guinardo;average rent (euro/month);804.26
2017;3;Horta-Guinardo;Can Baro;average rent (euro/month);698.03
2017;3;Horta-Guinardo;el Guinardo;average rent (euro/month);739.68
2017;3;Horta-Guinardo;la Font d'en Fargues;average rent (euro/month);922.75
2017;3;Horta-Guinardo;el Carmel;average rent (euro/month);610.13
2017;3;Horta-Guinardo;la Teixonera;average rent (euro/month);643.74
2017;3;Horta-Guinardo;Sant Genis dels Agudells;average rent (euro/month);713.38
2017;3;Horta-Guinardo;Montbau;average rent (euro/month);749
2017;3;Horta-Guinardo;la Vall d'Hebron;average rent (euro/month);805.87
2017;3;Horta-Guinardo;Horta;average rent (euro/month);704.57
2017;3;Nou Barris;Vilapicina i la Torre Llobeta;average rent (euro/month);750.43
2017;3;Nou Barris;Porta;average rent (euro/month);670.43
2017;3;Nou Barris;el Turo de la Peira;average rent (euro/month);613.8
2017;3;Nou Barris;la Guineueta;average rent (euro/month);625.23
